date;heure;CO;PM25;PM10;O3;NO2
;;mg/m3;microg/m3;microg/m3;microg/m3;microg/m3
21/06/2018;6;0;6;10;16;19
21/06/2018;7;0;9;12;17;18
21/06/2018;8;0;12;n/d;15;22
21/06/2018;9;0;10;n/d;28;19
21/06/2018;10;0;13;n/d;48;16
21/06/2018;11;0;10;n/d;64;12
21/06/2018;12;0;9;26;70;13
21/06/2018;13;0;9;24;76;11
21/06/2018;14;0;8;21;76;13
21/06/2018;15;0;9;19;78;13
21/06/2018;16;0;8;16;74;17
21/06/2018;17;0;9;14;75;16
21/06/2018;18;0;8;15;75;14
21/06/2018;19;0;9;24;76;14
21/06/2018;20;0;13;23;70;15
21/06/2018;21;0;12;22;62;16
21/06/2018;22;0;10;20;57;18
21/06/2018;23;0;8;13;54;20
21/06/2018;24;0;6;15;51;21
22/06/2018;1;0;7;13;53;17
22/06/2018;2;0;6;12;53;15
22/06/2018;3;0;6;n/d;49;15
22/06/2018;4;0;5;9;47;18
22/06/2018;5;0;6;11;36;28
22/06/2018;6;0;5;14;29;40
22/06/2018;7;0;7;16;30;41
22/06/2018;8;0;8;18;47;31
22/06/2018;9;0;8;17;60;20
22/06/2018;10;0;8;15;68;16
22/06/2018;11;0;8;13;74;14
22/06/2018;12;0;9;14;75;14
22/06/2018;13;0;10;18;79;13
22/06/2018;14;0;16;n/d;79;14
22/06/2018;15;0;9;13;81;15
22/06/2018;16;0;9;15;80;17
22/06/2018;17;0;9;14;78;17
22/06/2018;18;0;10;15;75;20
22/06/2018;19;0;8;12;77;20
22/06/2018;20;0;8;13;69;22
22/06/2018;21;0;8;17;65;23
22/06/2018;22;0;8;17;65;20
22/06/2018;23;0;9;18;65;20
22/06/2018;24;0;8;18;55;26
23/06/2018;1;0;10;20;55;22
23/06/2018;2;0;7;17;55;17
23/06/2018;3;0;8;15;51;16
23/06/2018;4;0;8;17;47;16
23/06/2018;5;0;10;18;41;19
23/06/2018;6;0;10;19;39;23
23/06/2018;7;0;12;27;42;21
23/06/2018;8;0;12;26;44;22
23/06/2018;9;0;13;23;50;21
23/06/2018;10;0;11;22;59;17
23/06/2018;11;0;9;17;75;15
23/06/2018;12;0;9;16;82;12
23/06/2018;13;0;8;12;83;12
23/06/2018;14;0;8;13;83;14
23/06/2018;15;0;8;12;80;18
23/06/2018;16;0;7;11;83;16
23/06/2018;17;0;8;13;88;13
23/06/2018;18;0;9;14;91;16
23/06/2018;19;0;10;15;89;20
23/06/2018;20;0;10;16;83;22
23/06/2018;21;0;11;17;73;31
23/06/2018;22;0;14;19;70;34
23/06/2018;23;0;13;19;73;30
23/06/2018;24;0;10;17;80;25
24/06/2018;1;0;10;16;82;24
24/06/2018;2;0;9;15;85;19
24/06/2018;3;0;9;15;75;26
24/06/2018;4;0;10;15;81;20
24/06/2018;5;0;11;17;82;16
24/06/2018;6;0;11;15;74;22
24/06/2018;7;0;14;19;70;21
24/06/2018;8;0;14;20;73;23
24/06/2018;9;0;10;19;79;20
24/06/2018;10;0;11;18;89;18
24/06/2018;11;0;11;17;106;11
24/06/2018;12;0;10;16;112;10
24/06/2018;13;0;9;18;104;9
24/06/2018;14;0;9;12;98;10
24/06/2018;15;0;7;11;95;9
24/06/2018;16;0;11;13;92;10
24/06/2018;17;0;8;12;93;11
24/06/2018;18;0;7;12;90;14
24/06/2018;19;0;8;15;88;14
24/06/2018;20;0;8;13;83;15
24/06/2018;21;0;9;15;74;19
24/06/2018;22;0;10;15;68;25
24/06/2018;23;0;8;12;70;18
24/06/2018;24;0;10;13;63;15
25/06/2018;1;0;8;13;57;13
25/06/2018;2;0;7;11;51;11
25/06/2018;3;0;9;11;42;11
25/06/2018;4;0;6;9;37;15
25/06/2018;5;0;6;10;28;26
25/06/2018;6;0;7;13;30;27
25/06/2018;7;0;10;n/d;35;29
25/06/2018;8;0;12;n/d;32;38
25/06/2018;9;0;11;20;n/d;25
25/06/2018;10;0;8;19;50;22
25/06/2018;11;0;10;16;56;19
25/06/2018;12;0;11;16;65;14
25/06/2018;13;0;11;16;72;15
25/06/2018;14;0;8;15;73;18
25/06/2018;15;0;9;13;73;16
25/06/2018;16;0;11;13;80;16
25/06/2018;17;0;13;15;80;17
25/06/2018;18;0;10;14;76;18
25/06/2018;19;0;10;12;79;18
25/06/2018;20;0;11;12;79;19
25/06/2018;21;0;13;16;70;24
25/06/2018;22;0;15;19;61;33
25/06/2018;23;0;15;23;53;43
25/06/2018;24;0;17;22;43;53
26/06/2018;1;0;17;21;62;32
26/06/2018;2;0;11;18;65;18
26/06/2018;3;0;10;15;59;17
26/06/2018;4;0;9;12;48;23
26/06/2018;5;0;10;13;31;42
26/06/2018;6;0;12;16;23;49
26/06/2018;7;0;13;25;22;51
26/06/2018;8;0;14;28;28;52
26/06/2018;9;0;14;30;45;47
26/06/2018;10;0;13;30;69;36
26/06/2018;11;0;11;25;89;26
26/06/2018;12;0;11;25;102;19
26/06/2018;13;0;13;31;100;19
26/06/2018;14;0;10;23;99;19
26/06/2018;15;0;10;17;101;17
26/06/2018;16;0;8;17;107;19
26/06/2018;17;0;8;14;108;22
26/06/2018;18;0;9;14;105;23
26/06/2018;19;0;9;16;103;23
26/06/2018;20;0;11;15;95;26
26/06/2018;21;0;12;18;89;29
26/06/2018;22;0;13;22;76;41
26/06/2018;23;0;16;23;79;35
26/06/2018;24;0;15;26;73;36
27/06/2018;1;0;15;25;83;26
27/06/2018;2;0;13;24;83;19
27/06/2018;3;0;15;24;74;18
27/06/2018;4;0;14;27;58;26
27/06/2018;5;0;18;38;39;37
27/06/2018;6;0;16;29;25;51
27/06/2018;7;0;20;34;31;49
27/06/2018;8;0;20;37;44;42
27/06/2018;9;0;18;37;61;36
27/06/2018;10;0;17;34;73;31
27/06/2018;11;0;17;33;96;24
27/06/2018;12;0;18;27;112;18
27/06/2018;13;0;16;31;112;16
27/06/2018;14;0;12;22;111;21
27/06/2018;15;0;13;20;113;17
27/06/2018;16;0;11;21;115;18
27/06/2018;17;0;12;17;109;20
27/06/2018;18;0;12;16;108;23
27/06/2018;19;0;15;22;110;24
27/06/2018;20;0;16;23;110;20
27/06/2018;21;0;17;25;99;28
27/06/2018;22;0;17;26;100;24
27/06/2018;23;0;17;27;97;24
27/06/2018;24;0;17;28;82;23
28/06/2018;1;0;18;31;68;19
28/06/2018;2;0;19;31;62;17
28/06/2018;3;0;19;30;55;18
28/06/2018;4;0;18;29;41;25
28/06/2018;5;0;18;30;33;34
28/06/2018;6;0;19;29;25;44
28/06/2018;7;0;19;29;30;47
28/06/2018;8;0;14;29;53;39
28/06/2018;9;0;12;27;74;28
28/06/2018;10;0;14;25;91;23
28/06/2018;11;0;11;19;101;23
28/06/2018;12;0;10;16;108;17
28/06/2018;13;0;10;18;109;19
28/06/2018;14;0;10;18;107;25
28/06/2018;15;0;13;20;102;31
28/06/2018;16;0;11;18;106;27
28/06/2018;17;0;9;16;109;24
28/06/2018;18;0;10;20;111;19
28/06/2018;19;0;13;20;107;22
28/06/2018;20;0;12;21;100;23
28/06/2018;21;0;13;21;72;39
28/06/2018;22;0;14;21;77;39
28/06/2018;23;0;12;20;88;37
28/06/2018;24;0;14;20;95;31
29/06/2018;1;0;13;20;103;20
29/06/2018;2;0;15;21;101;15
29/06/2018;3;0;15;23;87;16
29/06/2018;4;0;15;23;75;20
29/06/2018;5;0;16;24;63;32
29/06/2018;6;0;15;26;54;39
29/06/2018;7;0;14;26;51;47
29/06/2018;8;0;16;31;62;46
29/06/2018;9;0;15;27;73;39
29/06/2018;10;0;16;28;90;32
29/06/2018;11;0;15;25;106;29
29/06/2018;12;0;14;25;118;22
29/06/2018;13;0;14;24;120;20
29/06/2018;14;0;13;27;122;21
29/06/2018;15;0;13;24;118;21
29/06/2018;16;0;14;24;119;23
29/06/2018;17;0;14;26;122;26
29/06/2018;18;0;15;26;129;25
29/06/2018;19;0;13;24;125;25
29/06/2018;20;0;12;23;123;26
29/06/2018;21;0;14;24;116;33
29/06/2018;22;0;16;24;113;29
29/06/2018;23;0;16;28;106;25
29/06/2018;24;0;17;29;96;24
30/06/2018;1;0;16;27;86;24
30/06/2018;2;0;16;26;79;22
30/06/2018;3;0;16;26;74;19
30/06/2018;4;0;15;25;62;22
30/06/2018;5;0;18;25;53;26
30/06/2018;6;0;18;29;48;29
30/06/2018;7;0;18;28;54;31
30/06/2018;8;0;18;28;65;33
30/06/2018;9;0;15;24;85;28
30/06/2018;10;0;16;23;97;27
30/06/2018;11;0;18;24;125;22
30/06/2018;12;0;15;22;138;19
30/06/2018;13;0;16;22;132;24
30/06/2018;14;0;15;22;130;25
30/06/2018;15;0;16;21;136;15
30/06/2018;16;0;16;22;134;14
30/06/2018;17;0;14;20;130;20
30/06/2018;18;0;15;20;n/d;28
30/06/2018;19;0;16;20;119;28
30/06/2018;20;0;18;24;105;33
30/06/2018;21;0;19;26;85;45
30/06/2018;22;0;20;26;82;50
30/06/2018;23;0;19;24;83;49
30/06/2018;24;0;20;24;71;59
01/07/2018;1;0;19;21;81;47
01/07/2018;2;0;19;21;86;36
01/07/2018;3;0;17;20;86;29
01/07/2018;4;0;17;20;84;28
01/07/2018;5;0;16;18;80;25
01/07/2018;6;0;17;22;86;25
01/07/2018;7;0;14;21;101;15
01/07/2018;8;0;16;19;101;13
01/07/2018;9;0;17;21;111;14
01/07/2018;10;0;15;21;125;13
01/07/2018;11;0;17;21;138;14
01/07/2018;12;0;17;21;146;14
01/07/2018;13;0;15;21;145;14
01/07/2018;14;0;16;21;143;16
01/07/2018;15;0;15;21;132;19
01/07/2018;16;0;15;21;127;20
01/07/2018;17;0;14;28;127;18
01/07/2018;18;0;13;24;120;21
01/07/2018;19;0;12;24;118;25
01/07/2018;20;0;14;22;104;28
01/07/2018;21;0;14;20;102;27
01/07/2018;22;0;13;19;107;22
01/07/2018;23;0;12;17;110;17
01/07/2018;24;0;10;18;112;13
02/07/2018;1;0;10;16;109;11
02/07/2018;2;0;9;13;100;12
02/07/2018;3;0;8;13;100;11
02/07/2018;4;0;8;11;90;15
02/07/2018;5;0;9;14;68;29
02/07/2018;6;0;10;18;53;43
02/07/2018;7;0;12;19;55;43
02/07/2018;8;0;13;21;49;n/d
02/07/2018;9;0;13;27;46;73
02/07/2018;10;0;15;49;38;68
02/07/2018;11;0;13;29;75;43
02/07/2018;12;0;15;31;73;58
02/07/2018;13;0;16;34;100;41
02/07/2018;14;0;14;30;113;43
02/07/2018;15;0;14;29;129;37
02/07/2018;16;0;13;24;149;34
02/07/2018;17;0;12;22;142;43
02/07/2018;18;0;12;18;128;39
02/07/2018;19;0;13;15;120;34
02/07/2018;20;0;13;15;96;35
02/07/2018;21;0;11;14;80;32
02/07/2018;22;0;9;13;84;27
02/07/2018;23;0;9;10;86;25
02/07/2018;24;0;8;8;86;22
03/07/2018;1;0;7;9;91;17
03/07/2018;2;0;7;6;95;12
03/07/2018;3;0;6;6;95;9
03/07/2018;4;0;6;5;89;11
03/07/2018;5;0;7;5;74;28
03/07/2018;6;0;8;8;57;42
03/07/2018;7;0;9;12;63;45
03/07/2018;8;0;8;15;n/d;38
03/07/2018;9;0;7;15;93;32
03/07/2018;10;0;9;14;103;28
03/07/2018;11;0;9;13;114;20
03/07/2018;12;0;7;12;110;21
03/07/2018;13;0;9;14;n/d;n/d
03/07/2018;14;0;9;13;n/d;n/d
03/07/2018;15;0;9;13;90;18
03/07/2018;16;0;8;16;88;18
03/07/2018;17;0;10;15;87;23
03/07/2018;18;0;8;14;88;24
03/07/2018;19;0;9;13;80;30
03/07/2018;20;0;12;15;69;32
03/07/2018;21;0;13;16;71;28
03/07/2018;22;0;12;15;58;37
03/07/2018;23;0;12;17;69;28
03/07/2018;24;0;12;19;74;20
04/07/2018;1;0;12;16;81;17
04/07/2018;2;0;11;16;75;18
04/07/2018;3;0;14;17;71;18
04/07/2018;4;0;16;17;66;17
04/07/2018;5;0;12;17;48;30
04/07/2018;6;0;14;19;32;58
04/07/2018;7;0;15;24;29;68
04/07/2018;8;0;13;27;46;56
04/07/2018;9;0;11;23;63;41
04/07/2018;10;0;11;18;73;33
04/07/2018;11;0;10;16;88;24
04/07/2018;12;0;12;16;96;18
04/07/2018;13;0;11;19;89;25
04/07/2018;14;0;11;23;91;23
04/07/2018;15;0;9;17;95;22
04/07/2018;16;0;8;14;98;22
04/07/2018;17;0;8;12;96;23
04/07/2018;18;0;9;15;97;27
04/07/2018;19;0;11;18;93;26
04/07/2018;20;0;11;16;85;24
04/07/2018;21;0;11;15;85;19
04/07/2018;22;0;10;12;85;19
04/07/2018;23;0;11;15;75;26
04/07/2018;24;0;9;14;70;23
05/07/2018;1;0;10;14;69;19
05/07/2018;2;0;13;12;68;15
05/07/2018;3;0;9;12;69;12
05/07/2018;4;0;8;11;67;11
05/07/2018;5;0;11;14;54;27
05/07/2018;6;0;13;20;49;38
05/07/2018;7;0;11;20;53;39
05/07/2018;8;0;12;25;58;40
05/07/2018;9;0;17;36;70;37
05/07/2018;10;0;20;41;82;36
05/07/2018;11;0;18;38;104;25
05/07/2018;12;0;16;30;98;23
05/07/2018;13;0;14;23;91;19
05/07/2018;14;0;10;18;93;14
05/07/2018;15;0;9;16;85;22
05/07/2018;16;0;9;14;95;22
05/07/2018;17;0;13;15;45;72
05/07/2018;18;0;12;18;29;83
05/07/2018;19;0;14;22;18;91
05/07/2018;20;0;18;27;48;69
05/07/2018;21;0;16;22;110;21
05/07/2018;22;0;17;22;114;20
05/07/2018;23;0;18;23;106;19
05/07/2018;24;0;17;23;98;21
06/07/2018;1;0;16;20;100;17
06/07/2018;2;0;16;21;97;13
06/07/2018;3;0;19;24;93;13
06/07/2018;4;0;20;24;90;13
06/07/2018;5;0;18;24;72;27
06/07/2018;6;0;18;24;60;42
06/07/2018;7;0;20;29;44;61
06/07/2018;8;0;20;39;47;61
06/07/2018;9;0;18;38;58;40
06/07/2018;10;0;10;23;67;27
06/07/2018;11;0;10;15;69;22
06/07/2018;12;0;11;13;76;23
06/07/2018;13;0;9;15;88;25
06/07/2018;14;0;11;18;118;19
06/07/2018;15;0;12;17;138;16
06/07/2018;16;0;12;21;136;15
06/07/2018;17;0;12;18;130;20
06/07/2018;18;0;13;16;124;23
06/07/2018;19;0;14;17;118;22
06/07/2018;20;0;13;18;115;19
06/07/2018;21;0;16;20;91;29
06/07/2018;22;0;18;25;83;40
06/07/2018;23;0;18;26;98;29
06/07/2018;24;0;17;23;91;26
07/07/2018;1;0;17;20;78;35
07/07/2018;2;0;20;25;79;32
07/07/2018;3;0;18;23;83;26
07/07/2018;4;0;15;21;96;16
07/07/2018;5;0;16;20;90;21
07/07/2018;6;0;19;24;87;31
07/07/2018;7;0;22;35;88;28
07/07/2018;8;0;18;27;91;31
07/07/2018;9;0;17;25;105;31
07/07/2018;10;0;17;25;143;20
07/07/2018;11;0;13;22;158;16
07/07/2018;12;0;12;22;167;13
07/07/2018;13;0;14;24;162;12
07/07/2018;14;0;15;22;161;12
07/07/2018;15;0;14;19;148;14
07/07/2018;16;0;13;18;136;20
07/07/2018;17;0;13;20;127;19
07/07/2018;18;0;14;18;118;22
07/07/2018;19;0;14;19;108;25
07/07/2018;20;0;14;18;102;20
07/07/2018;21;0;15;18;83;32
07/07/2018;22;0;16;19;60;51
07/07/2018;23;0;17;22;52;60
07/07/2018;24;0;16;22;55;58
08/07/2018;1;0;17;22;43;67
08/07/2018;2;0;20;26;84;32
08/07/2018;3;0;16;22;40;60
08/07/2018;4;0;19;27;58;40
08/07/2018;5;0;18;22;67;30
08/07/2018;6;0;18;24;71;36
08/07/2018;7;0;19;25;66;43
08/07/2018;8;0;21;26;77;39
08/07/2018;9;0;20;29;98;32
08/07/2018;10;0;18;28;130;16
08/07/2018;11;0;15;24;151;10
08/07/2018;12;0;16;25;163;11
08/07/2018;13;0;18;20;155;10
08/07/2018;14;0;17;21;145;10
08/07/2018;15;0;17;23;151;11
08/07/2018;16;0;17;23;145;12
08/07/2018;17;0;18;24;139;13
08/07/2018;18;0;17;22;131;15
08/07/2018;19;0;16;23;127;18
08/07/2018;20;0;15;24;117;20
08/07/2018;21;0;15;20;101;21
08/07/2018;22;0;13;19;97;22
08/07/2018;23;0;14;16;101;17
08/07/2018;24;0;12;18;81;19
09/07/2018;1;0;9;12;74;19
09/07/2018;2;0;8;12;73;11
09/07/2018;3;0;8;9;67;11
09/07/2018;4;0;8;13;61;15
09/07/2018;5;0;8;14;48;26
09/07/2018;6;0;10;17;38;36
09/07/2018;7;0;11;18;42;36
09/07/2018;8;0;12;20;52;33
09/07/2018;9;0;12;19;62;22
09/07/2018;10;0;7;13;59;17
09/07/2018;11;0;6;9;67;14
09/07/2018;12;0;6;10;76;13
09/07/2018;13;0;5;12;87;13
09/07/2018;14;0;9;13;89;12
09/07/2018;15;0;9;16;94;15
09/07/2018;16;0;11;17;89;15
09/07/2018;17;0;9;14;80;18
09/07/2018;18;0;7;13;80;16
09/07/2018;19;0;8;15;80;16
09/07/2018;20;0;9;17;80;18
09/07/2018;21;0;11;20;71;23
09/07/2018;22;0;9;18;65;20
09/07/2018;23;0;8;13;55;24
09/07/2018;24;0;9;14;51;22
10/07/2018;1;0;7;10;45;17
10/07/2018;2;0;6;7;35;13
10/07/2018;3;0;6;6;37;13
10/07/2018;4;0;6;7;35;12
10/07/2018;5;0;12;16;31;17
10/07/2018;6;0;12;19;31;21
10/07/2018;7;0;8;17;37;23
10/07/2018;8;0;5;12;47;18
10/07/2018;9;0;6;12;56;17
10/07/2018;10;0;6;12;65;13
10/07/2018;11;0;6;12;72;10
10/07/2018;12;0;6;12;78;10
10/07/2018;13;0;7;12;74;14
10/07/2018;14;0;7;12;77;13
10/07/2018;15;0;6;14;72;15
10/07/2018;16;0;8;11;73;14
10/07/2018;17;0;8;12;76;15
10/07/2018;18;0;8;15;67;19
10/07/2018;19;0;8;16;64;18
10/07/2018;20;0;7;17;70;11
10/07/2018;21;0;8;14;63;11
10/07/2018;22;0;8;14;58;13
10/07/2018;23;0;10;15;52;18
10/07/2018;24;0;12;14;58;15
11/07/2018;1;0;11;14;58;11
11/07/2018;2;0;11;14;55;9
11/07/2018;3;0;10;13;54;9
11/07/2018;4;0;10;11;53;10
11/07/2018;5;0;11;14;45;21
11/07/2018;6;0;12;15;42;26
11/07/2018;7;0;12;19;41;27
11/07/2018;8;0;10;24;49;25
11/07/2018;9;0;11;25;57;24
11/07/2018;10;0;11;26;65;19
11/07/2018;11;0;13;20;73;16
11/07/2018;12;0;15;24;68;20
11/07/2018;13;0;11;23;74;17
11/07/2018;14;0;11;18;72;19
11/07/2018;15;0;11;18;70;24
11/07/2018;16;0;11;17;72;23
11/07/2018;17;0;11;17;82;21
11/07/2018;18;0;12;17;80;20
11/07/2018;19;0;11;13;84;17
11/07/2018;20;0;12;16;77;19
11/07/2018;21;0;n/d;n/d;n/d;25
11/07/2018;22;0;n/d;n/d;60;36
11/07/2018;23;0;14;21;63;29
11/07/2018;24;0;17;24;67;24
12/07/2018;1;0;18;27;67;20
12/07/2018;2;0;13;23;66;14
12/07/2018;3;0;14;22;59;15
12/07/2018;4;0;19;29;52;16
12/07/2018;5;0;13;22;38;24
12/07/2018;6;0;13;25;27;37
12/07/2018;7;0;15;31;26;41
12/07/2018;8;0;15;32;37;37
12/07/2018;9;0;16;31;49;29
12/07/2018;10;0;18;31;61;24
12/07/2018;11;0;16;31;71;20
12/07/2018;12;0;14;24;86;12
12/07/2018;13;0;14;18;93;14
12/07/2018;14;0;15;22;96;14
12/07/2018;15;0;15;22;97;17
12/07/2018;16;0;15;21;99;18
12/07/2018;17;0;13;18;96;25
12/07/2018;18;0;12;17;89;29
12/07/2018;19;0;14;17;73;38
12/07/2018;20;0;15;17;70;40
12/07/2018;21;0;18;23;51;62
12/07/2018;22;0;19;22;56;51
12/07/2018;23;0;15;25;63;33
12/07/2018;24;0;13;21;60;31
13/07/2018;1;0;14;21;62;19
13/07/2018;2;0;13;19;59;17
13/07/2018;3;0;13;19;55;15
13/07/2018;4;0;12;17;49;16
13/07/2018;5;0;13;18;37;26
13/07/2018;6;0;15;22;29;34
13/07/2018;7;0;16;25;27;36
13/07/2018;8;0;19;29;31;38
13/07/2018;9;n/d;n/d;n/d;n/d;n/d
13/07/2018;10;n/d;n/d;n/d;n/d;n/d
13/07/2018;11;n/d;n/d;n/d;n/d;26
13/07/2018;12;n/d;n/d;n/d;n/d;15
13/07/2018;13;0;19;27;118;18
13/07/2018;14;0;19;27;122;18
13/07/2018;15;0;16;28;122;23
13/07/2018;16;0;17;27;121;24
13/07/2018;17;0;17;27;119;22
13/07/2018;18;0;17;27;107;23
13/07/2018;19;0;15;21;99;25
13/07/2018;20;0;15;21;93;26
13/07/2018;21;0;16;25;85;27
13/07/2018;22;0;18;19;94;23
13/07/2018;23;0;31;32;76;31
13/07/2018;24;0;35;40;66;39
14/07/2018;1;0;30;37;71;31
14/07/2018;2;0;40;48;62;30
14/07/2018;3;0;27;32;56;24
14/07/2018;4;0;19;24;53;19
14/07/2018;5;0;17;25;48;19
14/07/2018;6;0;16;24;43;22
14/07/2018;7;0;17;23;46;22
14/07/2018;8;0;19;25;51;26
14/07/2018;9;0;20;26;65;26
14/07/2018;10;0;18;25;82;24
14/07/2018;11;0;15;21;112;17
14/07/2018;12;0;11;20;128;14
14/07/2018;13;0;14;20;142;11
14/07/2018;14;0;14;22;149;11
14/07/2018;15;0;16;23;153;13
14/07/2018;16;0;16;21;145;15
14/07/2018;17;0;17;23;145;16
14/07/2018;18;0;16;25;138;19
14/07/2018;19;0;17;23;134;19
14/07/2018;20;0;15;21;116;28
14/07/2018;21;0;17;26;98;37
14/07/2018;22;0;19;26;96;30
14/07/2018;23;0;17;26;86;27
14/07/2018;24;0;21;33;78;34
15/07/2018;1;0;18;34;72;33
15/07/2018;2;0;19;31;62;42
15/07/2018;3;0;19;28;66;32
15/07/2018;4;0;20;28;66;28
15/07/2018;5;0;15;24;56;31
15/07/2018;6;0;18;31;53;34
15/07/2018;7;0;18;31;47;37
15/07/2018;8;0;17;26;56;38
15/07/2018;9;0;16;21;81;33
15/07/2018;10;0;14;21;110;25
15/07/2018;11;0;15;20;137;15
15/07/2018;12;0;16;19;144;13
15/07/2018;13;0;17;19;149;14
15/07/2018;14;0;15;20;153;12
15/07/2018;15;0;16;21;151;11
15/07/2018;16;0;16;19;148;10
15/07/2018;17;0;17;20;140;9
15/07/2018;18;0;n/d;n/d;137;10
15/07/2018;19;0;15;21;130;16
15/07/2018;20;0;16;22;113;24
15/07/2018;21;0;17;27;100;28
15/07/2018;22;0;18;28;88;32
15/07/2018;23;0;21;27;63;52
15/07/2018;24;0;23;32;67;51
16/07/2018;1;0;20;28;78;31
16/07/2018;2;0;16;22;80;22
16/07/2018;3;0;16;24;82;23
16/07/2018;4;0;16;22;80;20
16/07/2018;5;0;16;20;58;30
16/07/2018;6;0;16;24;45;51
16/07/2018;7;0;19;29;42;58
16/07/2018;8;0;19;36;44;58
16/07/2018;9;0;17;42;32;65
16/07/2018;10;0;18;43;40;56
16/07/2018;11;0;17;34;73;48
16/07/2018;12;0;17;39;94;32
16/07/2018;13;0;14;27;116;28
16/07/2018;14;0;14;24;136;21
16/07/2018;15;0;14;22;140;17
16/07/2018;16;0;11;18;142;16
16/07/2018;17;0;12;19;142;15
16/07/2018;18;0;12;19;140;15
16/07/2018;19;0;14;22;117;19
16/07/2018;20;0;15;22;94;17
16/07/2018;21;0;11;20;83;17
16/07/2018;22;0;8;15;77;17
16/07/2018;23;0;7;10;79;17
16/07/2018;24;0;8;12;81;14
17/07/2018;1;0;8;12;81;11
17/07/2018;2;0;7;9;76;10
17/07/2018;3;0;5;6;77;8
17/07/2018;4;0;6;10;68;9
17/07/2018;5;0;7;11;56;12
17/07/2018;6;0;10;13;49;20
17/07/2018;7;0;8;13;44;29
17/07/2018;8;0;9;18;45;30
17/07/2018;9;0;10;22;46;28
17/07/2018;10;0;11;23;53;24
17/07/2018;11;0;9;19;62;17
17/07/2018;12;0;13;21;68;15
17/07/2018;13;0;11;21;75;14
17/07/2018;14;0;9;21;76;14
17/07/2018;15;0;9;16;82;16
17/07/2018;16;0;10;16;87;15
17/07/2018;17;0;10;14;83;16
17/07/2018;18;0;10;14;80;17
17/07/2018;19;0;8;16;81;15
17/07/2018;20;0;12;16;76;15
17/07/2018;21;0;10;17;76;15
17/07/2018;22;0;8;15;63;20
17/07/2018;23;0;7;15;56;19
17/07/2018;24;0;8;12;54;16
18/07/2018;1;0;7;11;55;14
18/07/2018;2;0;5;9;53;13
18/07/2018;3;0;6;n/d;56;13
18/07/2018;4;0;5;n/d;48;15
18/07/2018;5;0;6;8;29;36
18/07/2018;6;0;7;13;18;53
18/07/2018;7;0;7;21;20;53
18/07/2018;8;0;9;32;31;44
18/07/2018;9;0;6;23;49;30
18/07/2018;10;0;8;19;72;18
18/07/2018;11;0;7;20;86;14
18/07/2018;12;0;8;21;95;13
18/07/2018;13;0;10;22;99;14
18/07/2018;14;0;10;20;108;16
18/07/2018;15;0;10;22;114;20
18/07/2018;16;0;10;16;117;15
18/07/2018;17;0;10;17;108;19
18/07/2018;18;0;11;17;98;24
18/07/2018;19;0;12;21;88;28
18/07/2018;20;0;13;22;84;27
18/07/2018;21;0;13;20;68;37
18/07/2018;22;0;13;20;60;45
18/07/2018;23;0;10;19;62;35
18/07/2018;24;0;9;26;57;35
19/07/2018;1;0;11;22;58;29
19/07/2018;2;0;11;19;61;25
19/07/2018;3;0;10;16;65;20
19/07/2018;4;0;8;16;54;26
19/07/2018;5;0;11;17;37;47
19/07/2018;6;0;12;21;41;54
19/07/2018;7;0;11;26;49;58
19/07/2018;8;0;11;33;68;46
19/07/2018;9;0;14;31;85;37
19/07/2018;10;0;13;26;106;23
19/07/2018;11;0;10;24;121;17
19/07/2018;12;0;12;24;129;17
19/07/2018;13;0;13;22;130;15
19/07/2018;14;0;16;22;137;17
19/07/2018;15;0;11;22;138;16
19/07/2018;16;0;9;18;135;18
19/07/2018;17;0;10;18;128;18
19/07/2018;18;0;9;18;114;20
19/07/2018;19;0;11;20;101;24
19/07/2018;20;0;13;23;101;21
19/07/2018;21;0;13;25;106;22
19/07/2018;22;0;12;24;105;21
19/07/2018;23;0;12;24;109;19
19/07/2018;24;0;13;22;102;22
20/07/2018;1;0;13;20;100;16
20/07/2018;2;0;13;20;74;25
20/07/2018;3;0;12;15;84;21
20/07/2018;4;0;12;13;82;20
20/07/2018;5;0;9;10;75;33
20/07/2018;6;0;8;9;61;49
20/07/2018;7;0;8;8;62;50
20/07/2018;8;0;8;14;61;55
20/07/2018;9;0;10;13;73;37
20/07/2018;10;0;9;18;82;29
20/07/2018;11;0;9;13;80;32
20/07/2018;12;0;10;11;93;25
20/07/2018;13;0;11;18;93;29
20/07/2018;14;0;11;21;103;27
20/07/2018;15;0;11;22;92;26
20/07/2018;16;0;10;24;93;19
20/07/2018;17;0;13;20;84;17
20/07/2018;18;0;16;17;73;20
20/07/2018;19;0;13;16;71;22
20/07/2018;20;0;12;13;55;29
20/07/2018;21;0;15;n/d;54;32
20/07/2018;22;0;20;19;59;29
20/07/2018;23;0;16;18;68;19
20/07/2018;24;0;20;23;74;15
21/07/2018;1;0;24;27;65;14
21/07/2018;2;0;26;27;62;12
21/07/2018;3;0;19;24;66;9
21/07/2018;4;0;13;19;62;10
21/07/2018;5;0;15;22;51;14
21/07/2018;6;0;16;25;41;18
21/07/2018;7;0;16;26;44;18
21/07/2018;8;0;16;25;48;19
21/07/2018;9;0;15;21;63;17
21/07/2018;10;0;12;21;77;13
21/07/2018;11;0;11;18;85;13
21/07/2018;12;0;11;20;96;11
21/07/2018;13;0;12;20;100;11
21/07/2018;14;0;13;20;105;11
